"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"03.08.2018","124,05","124,15","124,25","123,33","5,30M","0,23%"
"02.08.2018","123,76","124,44","124,81","123,30","4,64M","-1,30%"
"01.08.2018","125,39","125,31","125,92","124,75","4,66M","-0,70%"
"31.07.2018","126,27","128,00","128,55","126,13","5,89M","-1,22%"
"30.07.2018","127,83","126,76","128,41","126,22","5,73M","1,48%"
"27.07.2018","125,97","122,79","127,04","122,08","7,58M","1,63%"
"26.07.2018","123,95","124,70","125,38","123,80","5,54M","-0,76%"
"25.07.2018","124,90","123,62","125,23","123,27","4,27M","0,85%"
"24.07.2018","123,85","121,87","124,16","121,86","4,42M","2,08%"
"23.07.2018","121,33","122,35","123,07","121,16","5,36M","-0,77%"
"20.07.2018","122,27","121,25","122,35","121,01","5,40M","0,49%"
"19.07.2018","121,67","121,10","122,14","121,01","4,47M","0,12%"
"18.07.2018","121,53","121,24","121,67","119,67","6,06M","-0,31%"
"17.07.2018","121,91","122,36","122,96","121,80","4,14M","-0,87%"
"16.07.2018","122,98","123,01","123,88","121,88","4,32M","-0,85%"
"13.07.2018","124,04","124,20","124,88","123,63","3,35M","-0,18%"
"12.07.2018","124,26","124,44","124,95","123,59","3,75M","0,60%"
"11.07.2018","123,52","126,23","126,68","122,97","6,63M","-3,19%"
"10.07.2018","127,59","127,33","128,51","126,75","5,09M","1,27%"
"09.07.2018","125,99","125,00","126,28","124,69","4,60M","1,49%"
"06.07.2018","124,14","123,52","124,52","123,19","4,02M","0,13%"
"05.07.2018","123,98","126,11","126,25","123,82","5,93M","-0,60%"
"03.07.2018","124,73","125,46","126,69","124,55","3,92M","0,39%"
"02.07.2018","124,25","125,28","125,29","123,56","5,07M","-1,72%"
"29.06.2018","126,43","125,74","127,73","125,74","5,67M","0,61%"
"28.06.2018","125,66","126,54","126,86","125,00","3,81M","-0,27%"
"27.06.2018","126,00","125,15","127,42","125,06","6,34M","1,48%"
"26.06.2018","124,16","123,03","124,61","122,57","4,59M","1,26%"
"25.06.2018","122,61","124,43","124,64","121,93","5,80M","-1,99%"
"22.06.2018","125,10","125,41","126,57","124,82","8,91M","2,05%"
"21.06.2018","122,59","124,50","124,59","122,16","7,29M","-2,16%"
"20.06.2018","125,29","126,12","126,46","124,30","7,98M","-0,20%"
"19.06.2018","125,54","124,32","125,89","123,88","5,95M","-0,34%"
"18.06.2018","125,97","124,35","126,98","124,10","7,71M","1,56%"
"15.06.2018","124,04","127,10","127,12","123,84","13,22M","-1,95%"
"14.06.2018","126,51","127,38","127,96","126,38","5,06M","-0,44%"
"13.06.2018","127,07","126,81","127,82","126,09","6,32M","-0,01%"
"12.06.2018","127,08","127,64","128,38","126,33","4,54M","-0,38%"
"11.06.2018","127,56","126,77","128,19","125,86","6,09M","0,89%"
"08.06.2018","126,44","127,12","127,38","125,68","5,11M","-0,41%"
"07.06.2018","126,96","124,54","127,98","124,41","8,61M","2,90%"
"06.06.2018","123,38","123,12","123,69","122,06","6,21M","0,53%"
"05.06.2018","122,73","122,01","123,71","121,55","5,67M","0,38%"
"04.06.2018","122,26","124,53","125,41","122,17","5,76M","-1,28%"
"01.06.2018","123,85","125,49","125,55","123,43","5,75M","-0,36%"
"31.05.2018","124,30","124,08","124,82","123,46","7,46M","-0,69%"
"30.05.2018","125,16","122,65","125,67","122,34","7,13M","3,11%"
"29.05.2018","121,39","121,10","122,43","120,06","7,39M","-0,65%"
"25.05.2018","122,19","124,54","124,76","121,22","8,94M","-3,49%"
"24.05.2018","126,61","127,40","127,40","125,85","5,91M","-1,62%"
"23.05.2018","128,70","127,09","128,79","126,55","6,02M","0,37%"
"22.05.2018","128,23","129,09","130,39","128,10","5,44M","-0,88%"
"21.05.2018","129,37","128,79","129,41","128,27","5,08M","1,18%"
"18.05.2018","127,86","128,92","129,15","127,80","6,39M","-1,24%"
"17.05.2018","129,46","128,76","129,57","128,38","5,24M","-0,08%"
"16.05.2018","129,56","129,29","129,72","128,30","5,41M","-0,14%"
"15.05.2018","129,74","130,24","130,27","129,25","5,20M","-0,50%"
"14.05.2018","130,39","130,25","131,08","129,80","6,21M","0,42%"
"11.05.2018","129,84","129,39","130,76","128,52","8,09M","0,79%"
"10.05.2018","128,82","129,69","129,81","128,39","5,45M","0,08%"
"09.05.2018","128,72","128,42","130,42","128,09","11,44M","1,70%"
"08.05.2018","126,57","124,93","126,75","123,63","8,94M","1,30%"
"07.05.2018","124,94","126,59","128,40","124,44","7,00M","-0,47%"
"04.05.2018","125,53","125,21","126,84","124,71","5,40M","-0,38%"
"03.05.2018","126,01","124,59","126,12","123,83","6,73M","0,41%"
"02.05.2018","125,49","124,20","126,47","124,09","5,91M","0,50%"
"01.05.2018","124,86","124,03","124,92","123,08","7,09M","-0,20%"
"30.04.2018","125,11","127,02","127,90","125,05","7,63M","-1,19%"
"27.04.2018","126,62","125,50","127,05","124,68","8,84M","1,93%"
"26.04.2018","124,22","122,67","124,30","122,30","6,27M","1,22%"
"25.04.2018","122,72","122,34","122,90","121,12","5,33M","0,15%"
"24.04.2018","122,54","124,36","125,04","121,75","7,98M","-0,84%"
"23.04.2018","123,58","122,00","123,61","121,80","6,11M","1,04%"
"20.04.2018","122,31","123,38","123,46","121,46","7,56M","-1,13%"
"19.04.2018","123,71","123,97","125,00","123,21","7,16M","-0,09%"
"18.04.2018","123,82","122,46","124,89","122,40","9,13M","1,94%"
"17.04.2018","121,46","120,94","122,00","120,56","6,49M","0,63%"
"16.04.2018","120,70","120,60","121,71","119,77","4,60M","0,65%"
"13.04.2018","119,92","119,52","120,79","119,22","5,51M","0,58%"
"12.04.2018","119,23","119,71","120,67","118,65","6,70M","-0,02%"
"11.04.2018","119,25","118,69","119,38","117,75","6,25M","0,34%"
"10.04.2018","118,85","117,60","119,83","117,60","7,65M","2,47%"
"09.04.2018","115,98","115,30","117,17","114,88","6,93M","1,06%"
"06.04.2018","114,76","116,38","117,01","113,39","7,09M","-2,16%"
"05.04.2018","117,29","114,88","117,89","114,70","7,20M","2,45%"
"04.04.2018","114,48","113,05","114,79","112,43","5,73M","-0,30%"
"03.04.2018","114,83","112,52","114,98","112,09","6,72M","2,31%"
"02.04.2018","112,24","113,89","114,39","110,54","6,23M","-1,58%"
"29.03.2018","114,04","112,29","114,43","112,28","6,63M","1,73%"
"28.03.2018","112,10","114,93","115,26","112,06","6,99M","-2,23%"
"27.03.2018","114,66","115,75","116,86","113,98","5,53M","-0,60%"
"26.03.2018","115,35","114,24","115,58","113,25","6,87M","2,10%"
"23.03.2018","112,98","114,37","115,77","112,70","6,23M","-0,63%"
"22.03.2018","113,70","115,55","115,74","113,48","6,30M","-2,85%"
"21.03.2018","117,04","114,98","118,11","114,80","6,83M","2,22%"
"20.03.2018","114,50","114,55","115,70","114,44","4,59M","0,54%"
"19.03.2018","113,89","115,07","115,23","113,22","4,80M","-1,31%"
"16.03.2018","115,40","115,40","116,19","114,56","14,91M","-0,16%"
"15.03.2018","115,58","115,36","116,21","114,75","4,52M","0,39%"
"14.03.2018","115,13","116,98","117,45","114,86","5,05M","-1,14%"
"13.03.2018","116,46","117,23","118,18","116,00","6,79M","-0,28%"
"12.03.2018","116,79","117,50","118,35","116,56","6,88M","-0,37%"
"09.03.2018","117,22","114,31","117,39","114,24","8,83M","3,41%"
"08.03.2018","113,35","114,60","114,75","112,60","6,10M","-0,43%"
"07.03.2018","113,84","112,95","115,08","112,63","6,66M","0,17%"
"06.03.2018","113,65","113,85","115,52","113,02","7,96M","0,44%"
"05.03.2018","113,15","111,40","113,33","111,02","7,81M","1,35%"
"02.03.2018","111,64","111,50","112,18","109,83","6,61M","-0,36%"
"01.03.2018","112,04","111,53","113,90","110,97","7,52M","0,11%"
"28.02.2018","111,92","115,02","115,46","111,88","7,44M","-1,49%"
"27.02.2018","113,61","114,87","116,05","113,61","6,06M","-0,86%"
"26.02.2018","114,60","113,18","114,66","112,85","7,41M","1,79%"
"23.02.2018","112,59","110,46","112,74","110,25","6,46M","2,46%"
"22.02.2018","109,89","109,55","111,44","108,90","8,18M","0,76%"
