"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"21.02.2019","83,95","83,57","84,15","83,35","8,58M","-1,05%"
"20.02.2019","84,84","84,63","84,95","84,35","6,44M","0,32%"
"19.02.2019","84,57","84,58","85,05","84,46","5,11M","-0,95%"
"15.02.2019","85,38","85,49","85,78","85,10","6,11M","0,83%"
"14.02.2019","84,68","84,61","85,14","83,70","5,18M","-0,84%"
"13.02.2019","85,40","84,76","85,59","84,76","5,03M","0,81%"
"12.02.2019","84,71","83,97","84,84","83,62","6,29M","1,23%"
"11.02.2019","83,68","82,95","83,83","82,87","6,16M","1,60%"
"08.02.2019","82,36","82,25","82,72","81,94","3,79M","-0,04%"
"07.02.2019","82,39","82,15","82,84","81,71","4,83M","-0,39%"
"06.02.2019","82,71","82,51","82,71","81,64","3,68M","-0,18%"
"05.02.2019","82,86","81,98","83,19","81,93","6,55M","1,06%"
"04.02.2019","81,99","81,22","82,00","80,83","4,24M","0,59%"
"01.02.2019","81,51","81,83","81,90","81,13","5,35M","-0,45%"
"31.01.2019","81,88","81,18","81,95","80,71","8,60M","0,74%"
"30.01.2019","81,28","80,40","81,29","80,06","5,20M","1,32%"
"29.01.2019","80,22","80,36","80,83","79,84","4,19M","-0,12%"
"28.01.2019","80,32","79,80","80,50","79,74","5,45M","-0,36%"
"25.01.2019","80,61","81,25","81,33","80,43","4,46M","0,21%"
"24.01.2019","80,44","80,60","80,87","79,55","4,75M","-0,07%"
"23.01.2019","80,50","81,19","81,40","80,22","5,82M","-0,31%"
"22.01.2019","80,75","80,33","81,31","80,20","8,78M","0,37%"
"18.01.2019","80,45","79,95","80,97","79,74","10,40M","1,67%"
"17.01.2019","79,13","77,54","79,40","77,31","7,74M","1,87%"
"16.01.2019","77,68","78,00","78,85","77,59","5,70M","-0,26%"
"15.01.2019","77,88","76,19","77,98","76,13","6,21M","2,35%"
"14.01.2019","76,09","75,46","76,81","75,46","5,68M","0,07%"
"11.01.2019","76,04","76,34","76,89","75,80","10,69M","-0,50%"
"10.01.2019","76,42","75,64","77,34","75,46","11,15M","-0,22%"
"09.01.2019","76,59","76,97","77,15","76,14","8,59M","-0,18%"
"08.01.2019","76,73","76,83","77,40","76,20","8,81M","1,33%"
"07.01.2019","75,72","74,74","76,36","74,30","8,18M","1,43%"
"04.01.2019","74,65","73,45","75,12","73,12","7,84M","2,61%"
"03.01.2019","72,75","73,25","73,32","71,21","8,01M","-1,77%"
"02.01.2019","74,06","72,79","74,64","72,19","6,76M","-0,11%"
"31.12.2018","74,14","73,98","74,46","73,52","5,52M","1,09%"
"28.12.2018","73,34","73,97","74,46","72,57","6,20M","-0,45%"
"27.12.2018","73,67","72,18","73,73","70,99","9,00M","0,90%"
"26.12.2018","73,01","68,70","73,01","68,65","10,02M","7,21%"
"24.12.2018","68,10","71,40","71,93","68,08","8,55M","-5,90%"
"21.12.2018","72,37","73,29","74,29","71,25","28,49M","7,17%"
"20.12.2018","67,53","68,73","69,57","66,53","14,49M","-2,09%"
"19.12.2018","68,97","71,45","72,00","68,32","8,43M","-3,06%"
"18.12.2018","71,15","70,90","72,41","70,43","7,53M","1,79%"
"17.12.2018","69,90","71,37","71,77","69,45","10,65M","-3,63%"
"14.12.2018","72,53","71,97","73,65","71,41","7,22M","-0,55%"
"13.12.2018","72,93","74,50","74,59","72,59","7,45M","-1,87%"
"12.12.2018","74,32","74,52","75,28","73,51","6,95M","1,02%"
"11.12.2018","73,57","73,87","74,57","72,56","7,79M","1,46%"
"10.12.2018","72,51","73,10","73,71","70,61","7,24M","-1,13%"
"07.12.2018","73,34","75,04","75,97","72,87","6,13M","-2,91%"
"06.12.2018","75,54","74,37","75,56","73,59","9,69M","-0,33%"
"04.12.2018","75,79","77,42","78,40","75,41","8,80M","-2,76%"
"03.12.2018","77,94","77,10","79,00","76,93","10,21M","3,75%"
"30.11.2018","75,12","74,18","75,48","73,90","7,95M","1,05%"
"29.11.2018","74,34","74,64","74,95","73,32","5,44M","-0,43%"
"28.11.2018","74,66","72,30","74,76","72,30","6,17M","3,56%"
"27.11.2018","72,09","72,28","72,55","71,30","5,01M","-0,85%"
"26.11.2018","72,71","72,34","73,00","72,27","6,46M","1,71%"
"23.11.2018","71,49","72,05","72,52","71,41","2,58M","-1,22%"
"21.11.2018","72,37","71,99","72,90","71,81","7,33M","1,76%"
"20.11.2018","71,12","70,49","72,07","69,52","9,05M","-1,93%"
"19.11.2018","72,52","74,69","74,75","71,86","6,74M","-2,97%"
"16.11.2018","74,74","73,76","75,52","73,06","8,06M","0,55%"
"15.11.2018","74,33","74,44","74,67","72,89","7,86M","-1,16%"
"14.11.2018","75,20","76,32","77,49","74,89","7,98M","0,00%"
"13.11.2018","75,20","75,53","76,27","74,84","4,58M","0,13%"
"12.11.2018","75,10","76,35","76,77","74,99","5,20M","-1,65%"
"09.11.2018","76,36","77,71","77,77","75,53","4,74M","-1,83%"
"08.11.2018","77,78","77,69","78,16","77,24","5,43M","-0,24%"
"07.11.2018","77,97","76,94","78,23","76,57","5,40M","1,83%"
"06.11.2018","76,57","77,34","77,58","76,36","6,42M","-1,24%"
"05.11.2018","77,53","76,49","77,77","76,05","7,14M","1,24%"
"02.11.2018","76,58","77,53","78,59","75,71","7,00M","-0,27%"
"01.11.2018","76,79","75,23","76,84","74,84","6,12M","2,33%"
"31.10.2018","75,04","75,50","76,34","74,92","8,76M","0,71%"
"30.10.2018","74,51","73,07","74,64","72,81","9,47M","3,21%"
"29.10.2018","72,19","73,26","74,01","71,39","9,87M","0,17%"
"26.10.2018","72,07","72,00","72,71","70,69","8,37M","-1,41%"
"25.10.2018","73,10","72,69","73,50","72,23","7,65M","1,36%"
"24.10.2018","72,12","73,47","74,61","71,95","8,33M","-1,68%"
"23.10.2018","73,35","74,19","74,38","72,07","11,42M","-2,07%"
"22.10.2018","74,90","74,65","75,21","74,30","7,04M","0,93%"
"19.10.2018","74,21","75,83","76,05","74,14","7,30M","-1,84%"
"18.10.2018","75,60","77,40","77,41","75,00","7,62M","-1,15%"
"17.10.2018","76,48","77,52","77,80","75,94","6,82M","-1,29%"
"16.10.2018","77,48","75,60","77,65","75,32","7,74M","3,32%"
"15.10.2018","74,99","75,77","76,16","74,97","5,79M","-1,21%"
"12.10.2018","75,91","75,97","76,86","74,91","10,39M","1,88%"
"11.10.2018","74,51","74,77","77,07","73,90","11,53M","-0,57%"
"10.10.2018","74,94","79,66","80,04","74,77","12,98M","-6,81%"
"09.10.2018","80,42","80,37","81,49","80,16","7,64M","0,24%"
"08.10.2018","80,23","80,04","80,54","79,08","8,06M","0,14%"
"05.10.2018","80,12","80,09","80,99","79,43","7,02M","-0,07%"
"04.10.2018","80,18","82,34","82,48","80,02","9,16M","-2,81%"
"03.10.2018","82,50","81,93","82,96","81,75","10,05M","-0,33%"
"02.10.2018","82,77","84,34","84,55","82,50","8,45M","-2,00%"
"01.10.2018","84,46","85,10","85,85","84,37","7,88M","-0,31%"
"28.09.2018","84,72","84,29","85,27","84,25","7,45M","0,21%"
"27.09.2018","84,54","83,77","84,92","83,73","6,08M","1,00%"
"26.09.2018","83,70","82,61","84,73","81,95","16,36M","-1,29%"
"25.09.2018","84,79","84,86","85,10","84,07","10,52M","0,62%"
"24.09.2018","84,27","85,16","85,26","84,25","8,77M","-1,50%"
"21.09.2018","85,55","86,00","86,04","85,01","13,85M","0,21%"
"20.09.2018","85,37","85,09","85,87","84,93","6,62M","1,11%"
"19.09.2018","84,43","85,69","85,85","84,11","8,05M","-0,97%"
"18.09.2018","85,26","83,24","85,35","83,24","7,28M","2,40%"
"17.09.2018","83,26","83,49","83,93","82,94","4,86M","-0,28%"
"14.09.2018","83,49","83,58","83,84","83,06","4,88M","0,02%"
"13.09.2018","83,47","83,21","83,90","83,12","5,38M","0,57%"
"12.09.2018","83,00","82,70","83,04","82,04","5,38M","0,45%"
"11.09.2018","82,63","83,20","83,58","82,55","7,17M","0,65%"
"10.09.2018","82,10","81,39","82,44","81,22","6,97M","2,24%"
"07.09.2018","80,30","80,01","81,16","80,01","6,63M","-0,12%"
"06.09.2018","80,40","80,17","80,84","79,77","8,58M","0,60%"
"05.09.2018","79,92","79,65","80,32","79,30","12,27M","0,40%"
"04.09.2018","79,60","79,39","80,97","79,00","18,57M","-3,16%"
"31.08.2018","82,20","81,25","82,25","81,25","5,18M","0,98%"
"30.08.2018","81,40","82,58","82,76","81,01","7,12M","-1,68%"
"29.08.2018","82,79","82,42","83,10","82,22","5,71M","0,25%"
"28.08.2018","82,58","83,23","83,63","82,48","3,79M","-0,08%"
"27.08.2018","82,65","83,04","83,45","82,23","4,01M","0,24%"
"24.08.2018","82,45","82,42","82,88","82,10","3,45M","-0,55%"
"23.08.2018","82,91","82,43","83,57","82,34","4,16M","0,33%"
"22.08.2018","82,64","83,10","83,68","82,28","4,31M","-0,37%"
"21.08.2018","82,95","82,31","83,08","82,02","6,34M","0,94%"
"20.08.2018","82,18","81,52","82,42","80,95","9,35M","3,05%"
"17.08.2018","79,75","80,04","80,44","79,68","9,00M","-0,37%"
"16.08.2018","80,05","79,90","80,61","79,80","5,48M","0,60%"
"15.08.2018","79,57","79,57","79,86","79,12","5,06M","-0,71%"
"14.08.2018","80,14","80,33","80,84","79,68","6,08M","-0,01%"
"13.08.2018","80,15","80,82","81,14","80,01","4,10M","-0,72%"
"10.08.2018","80,73","80,82","81,28","80,29","5,04M","-0,65%"
"09.08.2018","81,26","80,49","81,88","80,41","4,56M","0,94%"
"08.08.2018","80,50","80,21","81,08","80,04","5,33M","-0,04%"
"07.08.2018","80,53","79,73","80,63","79,27","5,42M","1,28%"
"06.08.2018","79,51","78,74","79,58","78,43","4,28M","0,98%"
"03.08.2018","78,74","78,73","78,98","78,44","3,76M","0,11%"
"02.08.2018","78,65","77,77","79,07","77,40","5,31M","1,43%"
"01.08.2018","77,54","76,50","78,06","76,50","6,88M","0,82%"
"31.07.2018","76,91","76,44","77,59","76,16","8,27M","1,25%"
"30.07.2018","75,96","76,88","76,96","75,43","7,28M","-1,21%"
"27.07.2018","76,89","78,17","78,41","76,79","6,13M","-1,61%"
"26.07.2018","78,15","77,00","78,44","76,82","6,71M","1,28%"
"25.07.2018","77,16","75,24","77,18","75,06","5,61M","2,16%"
"24.07.2018","75,53","76,85","77,09","75,44","6,05M","-1,38%"
"23.07.2018","76,59","76,71","76,95","76,13","4,20M","-0,48%"
"20.07.2018","76,96","76,31","77,08","76,16","5,25M","0,01%"
"19.07.2018","76,95","75,93","77,16","75,80","4,88M","0,47%"
"18.07.2018","76,59","77,43","77,62","76,32","6,10M","-1,14%"
"17.07.2018","77,47","77,51","78,02","77,40","4,36M","-0,36%"
"16.07.2018","77,75","77,36","78,09","77,30","4,76M","0,48%"
"13.07.2018","77,38","77,20","77,61","77,14","2,96M","0,01%"
"12.07.2018","77,37","77,94","78,18","77,23","4,88M","0,01%"
"11.07.2018","77,36","77,13","77,64","76,83","3,66M","-0,27%"
"10.07.2018","77,57","77,44","78,09","77,16","6,28M","0,38%"
"09.07.2018","77,28","76,84","77,38","76,34","4,87M","1,05%"
"06.07.2018","76,48","76,48","77,08","76,07","5,94M","-0,09%"
"05.07.2018","76,55","76,62","77,42","76,14","6,53M","0,35%"
"03.07.2018","76,28","77,41","77,89","76,10","5,79M","-2,64%"
"02.07.2018","78,35","78,58","79,48","77,02","11,87M","-1,67%"
"29.06.2018","79,68","78,76","81,00","78,36","31,42M","11,13%"
"28.06.2018","71,70","71,45","72,12","71,35","9,12M","0,49%"
"27.06.2018","71,35","72,73","72,95","71,15","7,62M","-1,67%"
"26.06.2018","72,56","72,50","73,29","72,35","7,07M","0,29%"
"25.06.2018","72,35","73,32","73,36","72,03","9,06M","-1,47%"
"22.06.2018","73,43","73,57","74,41","73,21","9,60M","-0,69%"
"21.06.2018","73,94","73,70","74,79","73,55","5,54M","-1,04%"
"20.06.2018","74,72","74,20","74,91","73,97","4,42M","0,62%"
"19.06.2018","74,26","74,50","74,92","73,65","7,56M","-1,79%"
"18.06.2018","75,61","75,28","75,76","74,91","4,52M","-0,30%"
"15.06.2018","75,84","74,71","75,85","74,50","10,98M","1,53%"
"14.06.2018","74,70","74,60","75,15","74,35","4,64M","0,80%"
"13.06.2018","74,11","74,27","74,90","73,99","4,70M","-0,24%"
"12.06.2018","74,29","74,42","74,61","74,06","4,36M","-0,40%"
"11.06.2018","74,59","75,06","75,21","74,54","4,90M","-0,41%"
"08.06.2018","74,90","74,78","75,07","74,30","5,52M","0,19%"
"07.06.2018","74,76","74,95","75,91","74,65","6,85M","0,01%"
"06.06.2018","74,75","74,38","74,94","74,19","5,32M","0,95%"
"05.06.2018","74,05","73,61","74,22","73,14","4,93M","0,30%"
"04.06.2018","73,83","73,00","73,87","72,79","4,58M","1,47%"
"01.06.2018","72,76","72,12","72,95","72,12","4,09M","1,34%"
"31.05.2018","71,80","72,00","72,22","71,23","7,86M","-0,60%"
"30.05.2018","72,23","71,46","72,29","70,94","5,80M","1,85%"
"29.05.2018","70,92","71,52","71,61","70,43","5,86M","-1,84%"
"25.05.2018","72,25","73,10","73,49","71,63","5,89M","0,10%"
"24.05.2018","72,18","71,43","72,28","71,32","5,61M","1,18%"
"23.05.2018","71,34","70,95","71,92","70,83","6,81M","0,04%"
"22.05.2018","71,31","71,46","72,19","71,25","5,68M","-0,10%"
"21.05.2018","71,38","71,48","71,70","70,71","5,48M","0,08%"
"18.05.2018","71,32","70,76","71,59","70,47","5,69M","0,54%"
"17.05.2018","70,94","71,40","71,60","70,82","6,06M","-0,56%"
"16.05.2018","71,34","69,67","71,51","69,62","9,69M","2,65%"
"15.05.2018","69,50","68,31","69,52","68,23","5,04M","0,96%"
"14.05.2018","68,84","68,60","68,89","68,11","3,45M","0,60%"
"11.05.2018","68,43","68,03","68,53","67,91","4,15M","0,75%"
"10.05.2018","67,92","68,14","68,27","67,33","4,97M","-0,04%"
"09.05.2018","67,95","68,42","68,47","67,00","7,96M","-0,74%"
"08.05.2018","68,46","69,20","69,23","68,20","6,53M","-1,27%"
"07.05.2018","69,34","68,06","69,42","68,06","5,04M","1,82%"
"04.05.2018","68,10","66,84","68,33","66,80","5,13M","1,79%"
"03.05.2018","66,90","67,80","67,85","66,64","6,16M","-1,99%"
"02.05.2018","68,26","68,04","68,56","67,48","5,75M","0,23%"
"01.05.2018","68,10","67,98","68,21","67,03","4,96M","-0,42%"
"30.04.2018","68,39","69,58","69,81","68,39","6,48M","-1,68%"
"27.04.2018","69,56","68,47","70,00","68,45","7,81M","2,22%"
"26.04.2018","68,05","66,78","68,29","66,64","5,36M","2,07%"
"25.04.2018","66,67","66,84","67,00","66,25","5,19M","-0,45%"
"24.04.2018","66,97","67,31","67,51","66,72","8,18M","0,13%"
"23.04.2018","66,88","66,00","67,03","65,95","6,34M","1,20%"
"20.04.2018","66,09","65,75","66,11","65,45","10,40M","0,55%"
"19.04.2018","65,73","66,03","66,30","64,99","8,27M","-0,71%"
"18.04.2018","66,20","67,53","67,74","66,16","7,38M","-1,94%"
"17.04.2018","67,51","67,37","67,67","67,28","5,61M","0,67%"
"16.04.2018","67,06","67,81","67,98","67,06","6,48M","-0,28%"
"13.04.2018","67,25","68,12","68,33","66,98","4,30M","-0,77%"
"12.04.2018","67,77","67,07","68,00","67,07","5,15M","1,41%"
"11.04.2018","66,83","66,58","67,20","66,52","5,19M","-0,25%"
"10.04.2018","67,00","67,81","67,88","66,49","10,38M","-0,27%"
"09.04.2018","67,18","68,39","68,55","67,15","6,50M","-0,55%"
"06.04.2018","67,55","68,51","69,31","66,93","9,72M","-2,93%"
"05.04.2018","69,59","68,50","69,78","68,39","9,09M","1,71%"
"04.04.2018","68,42","65,97","68,50","65,93","10,28M","2,58%"
"03.04.2018","66,70","64,47","66,73","64,36","8,77M","4,02%"
"02.04.2018","64,12","65,97","66,05","63,21","12,38M","-3,49%"
"29.03.2018","66,44","65,70","66,55","65,61","10,75M","1,53%"
"28.03.2018","65,44","66,59","67,15","65,27","7,21M","-1,10%"
"27.03.2018","66,17","65,89","67,64","65,43","9,45M","0,41%"
"26.03.2018","65,90","65,08","66,06","64,99","10,80M","1,97%"
"23.03.2018","64,63","66,70","67,22","64,46","17,34M","0,33%"
"22.03.2018","64,42","65,60","66,15","64,23","12,31M","-2,91%"
"21.03.2018","66,35","66,73","67,21","66,31","5,81M","-0,67%"
"20.03.2018","66,80","65,94","66,87","65,93","6,91M","1,66%"
"19.03.2018","65,71","65,70","66,34","65,19","7,26M","-0,30%"
"16.03.2018","65,91","66,31","66,69","65,91","12,86M","-0,72%"
"15.03.2018","66,39","66,49","66,61","66,13","5,26M","0,29%"
"14.03.2018","66,20","66,65","66,90","65,67","6,46M","0,05%"
"13.03.2018","66,17","67,30","67,69","66,13","5,17M","-0,97%"
"12.03.2018","66,82","66,65","67,61","66,32","7,52M","0,78%"
"09.03.2018","66,30","65,51","66,51","65,36","5,84M","1,83%"
"08.03.2018","65,11","64,56","65,25","64,48","5,57M","1,46%"
"07.03.2018","64,17","64,51","64,79","63,89","6,46M","-1,64%"
"06.03.2018","65,24","65,21","65,36","64,63","6,55M","0,29%"
"05.03.2018","65,05","65,48","65,49","64,34","8,84M","-1,27%"
"02.03.2018","65,89","64,91","66,09","64,21","8,38M","-0,65%"
"01.03.2018","66,32","67,24","67,67","65,67","7,32M","-1,06%"
"28.02.2018","67,03","68,10","68,30","67,01","6,09M","-1,47%"
"27.02.2018","68,03","70,00","70,25","68,03","6,84M","-2,33%"
"26.02.2018","69,65","68,39","69,81","68,34","6,50M","2,19%"
"23.02.2018","68,16","67,39","68,16","66,85","4,43M","1,53%"
"22.02.2018","67,13","67,25","67,48","66,74","6,52M","0,12%"
