"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"22.02.2021","80,77","80,28","81,98","79,62","2,91M","0,00%"
"19.02.2021","80,77","80,66","81,32","80,04","1,66M","1,36%"
"18.02.2021","79,69","78,72","80,53","78,17","1,53M","0,54%"
"17.02.2021","79,26","78,84","79,97","78,61","1,79M","-0,23%"
"16.02.2021","79,44","80,77","80,91","78,47","3,12M","-0,76%"
"12.02.2021","80,05","79,54","80,06","78,85","1,77M","0,69%"
"11.02.2021","79,50","79,84","80,12","77,85","1,51M","-0,10%"
"10.02.2021","79,58","79,83","80,00","78,42","1,97M","-0,01%"
"09.02.2021","79,59","79,30","79,93","78,80","4,28M","-0,44%"
"08.02.2021","79,94","80,00","80,71","79,50","5,00M","0,41%"
"05.02.2021","79,61","79,50","80,08","79,19","1,79M","0,38%"
"04.02.2021","79,31","78,28","79,31","78,13","1,49M","2,01%"
"03.02.2021","77,75","77,28","78,29","77,13","1,38M","0,75%"
"02.02.2021","77,17","77,04","77,73","76,49","4,08M","4,35%"
"01.02.2021","73,95","73,63","74,70","72,74","1,64M","1,45%"
"29.01.2021","72,89","73,44","74,58","72,37","1,89M","-1,39%"
"28.01.2021","73,92","73,84","75,16","72,95","2,65M","0,08%"
"27.01.2021","73,86","74,80","75,73","73,25","2,86M","-2,87%"
"26.01.2021","76,04","75,92","76,48","75,00","1,28M","0,48%"
"25.01.2021","75,68","76,34","76,38","73,51","1,36M","-0,34%"
"22.01.2021","75,94","75,81","76,18","75,03","1,14M","-1,25%"
"21.01.2021","76,90","77,56","77,72","75,90","2,42M","-0,19%"
"20.01.2021","77,05","75,94","77,18","74,92","3,53M","2,93%"
"19.01.2021","74,86","74,75","75,00","74,34","2,48M","0,81%"
"15.01.2021","74,26","73,15","74,90","72,87","3,31M","1,38%"
"14.01.2021","73,25","71,45","73,83","71,30","4,39M","2,84%"
"13.01.2021","71,23","74,88","74,88","70,18","7,65M","-7,19%"
"12.01.2021","76,75","75,90","76,75","75,68","1,39M","1,48%"
"11.01.2021","75,63","76,28","76,81","75,63","1,49M","-2,06%"
"08.01.2021","77,22","76,60","77,41","75,75","2,69M","1,15%"
"07.01.2021","76,34","74,71","76,35","74,57","2,30M","3,06%"
"06.01.2021","74,07","73,55","75,18","72,97","2,61M","0,83%"
"05.01.2021","73,46","71,60","73,98","71,60","2,05M","1,34%"
"04.01.2021","72,49","73,83","73,83","71,74","3,51M","-1,09%"
"31.12.2020","73,29","72,71","73,37","71,97","1,24M","1,09%"
"30.12.2020","72,50","71,68","73,05","71,52","4,40M","1,40%"
"29.12.2020","71,50","73,19","73,72","71,37","4,16M","-1,85%"
"28.12.2020","72,85","73,27","73,27","72,47","3,19M","-0,19%"
"24.12.2020","72,99","73,76","73,89","72,75","1,67M","-0,56%"
"23.12.2020","73,40","72,85","73,82","72,40","1,65M","0,92%"
"22.12.2020","72,73","73,75","73,76","72,56","1,30M","-0,45%"
"21.12.2020","73,06","72,12","73,30","71,07","1,75M","0,19%"
"18.12.2020","72,92","75,00","75,39","72,38","5,05M","-2,40%"
"17.12.2020","74,71","74,29","74,81","74,21","1,84M","1,14%"
"16.12.2020","73,87","74,00","74,27","73,68","1,62M","0,18%"
"15.12.2020","73,74","73,32","73,88","72,38","2,01M","1,81%"
"14.12.2020","72,43","72,17","72,96","72,00","2,16M","1,10%"
"11.12.2020","71,64","71,71","72,54","71,15","1,46M","-0,72%"
"10.12.2020","72,16","70,99","72,23","70,31","2,48M","0,88%"
"09.12.2020","71,53","72,35","72,94","71,01","2,36M","-0,47%"
"08.12.2020","71,87","70,32","71,92","70,14","1,84M","2,12%"
"07.12.2020","70,38","72,31","72,52","70,00","3,15M","-2,39%"
"04.12.2020","72,10","71,04","72,28","70,65","2,57M","1,68%"
"03.12.2020","70,91","70,92","71,50","70,10","2,24M","0,55%"
"02.12.2020","70,52","70,51","71,08","69,69","2,38M","0,00%"
"01.12.2020","70,52","69,85","70,77","69,06","3,43M","2,16%"
"30.11.2020","69,03","70,29","70,30","68,01","2,40M","-1,13%"
"27.11.2020","69,82","69,36","70,22","69,03","1,41M","0,68%"
"25.11.2020","69,35","69,83","69,98","67,25","4,44M","-1,39%"
"24.11.2020","70,33","69,99","70,49","69,41","2,93M","1,37%"
"23.11.2020","69,38","68,65","69,76","68,65","1,49M","1,52%"
"20.11.2020","68,34","68,69","69,19","68,30","1,44M","-0,23%"
"19.11.2020","68,50","67,60","68,69","66,80","2,31M","1,33%"
"18.11.2020","67,60","68,14","68,77","67,48","1,28M","-0,38%"
"17.11.2020","67,86","66,91","68,20","66,60","996,74K","0,76%"
"16.11.2020","67,35","66,35","67,50","65,78","1,44M","1,88%"
"14.11.2020","66,11","66,11","66,11","66,11","-","0,00%"
"13.11.2020","66,11","65,00","66,17","64,97","1,51M","2,62%"
"12.11.2020","64,42","64,86","65,41","63,97","1,22M","-0,71%"
"11.11.2020","64,88","65,04","65,25","64,07","998,91K","0,42%"
"10.11.2020","64,61","64,19","65,19","63,28","1,75M","0,58%"
"09.11.2020","64,24","65,93","66,05","64,19","1,50M","-0,54%"
"06.11.2020","64,59","64,72","64,88","63,40","761,18K","0,12%"
"05.11.2020","64,51","63,53","64,58","63,09","1,52M","3,66%"
"04.11.2020","62,23","62,47","63,05","61,34","1,69M","0,78%"
"03.11.2020","61,75","61,07","62,83","61,01","848,75K","2,42%"
"02.11.2020","60,29","61,00","61,42","60,06","1,12M","0,05%"
"30.10.2020","60,26","60,44","60,87","58,88","1,80M","-0,43%"
"29.10.2020","60,52","60,49","61,03","59,82","1,80M","-0,30%"
"28.10.2020","60,70","61,90","62,20","60,68","1,75M","-4,51%"
"27.10.2020","63,57","64,69","64,69","63,52","946,64K","-1,81%"
"26.10.2020","64,74","67,35","67,49","63,94","1,98M","-5,05%"
"23.10.2020","68,18","68,74","68,86","67,84","1,32M","-0,87%"
"22.10.2020","68,78","70,42","70,42","67,80","1,01M","-1,50%"
"21.10.2020","69,83","69,56","70,53","69,40","1,91M","0,61%"
"20.10.2020","69,41","70,01","70,37","69,38","750,27K","-0,13%"
"19.10.2020","69,50","70,52","70,87","69,23","1,06M","-0,93%"
"16.10.2020","70,15","70,82","71,21","70,12","1,52M","0,16%"
"15.10.2020","70,04","69,33","70,37","68,95","1,30M","-0,86%"
"14.10.2020","70,65","70,84","71,45","70,28","1,05M","0,20%"
"13.10.2020","70,51","69,99","71,04","69,55","1,61M","1,82%"
"12.10.2020","69,25","68,69","69,50","68,53","791,76K","1,26%"
"09.10.2020","68,39","69,09","69,44","68,34","1,16M","-0,39%"
"08.10.2020","68,66","67,47","69,20","67,47","2,48M","1,85%"
"07.10.2020","67,41","67,98","67,98","67,09","2,14M","-0,10%"
"06.10.2020","67,48","68,11","68,88","67,20","1,92M","-1,07%"
"05.10.2020","68,21","67,89","68,31","67,30","2,52M","1,56%"
"02.10.2020","67,16","65,89","67,63","65,72","1,00M","-0,56%"
"01.10.2020","67,54","68,28","68,50","67,14","1,11M","-0,22%"
"30.09.2020","67,69","68,60","68,75","67,19","1,67M","-1,04%"
"29.09.2020","68,40","67,48","68,49","66,98","1,38M","1,62%"
"28.09.2020","67,31","66,81","67,64","66,47","1,88M","2,42%"
"25.09.2020","65,72","65,00","65,86","64,64","1,22M","0,54%"
"24.09.2020","65,37","65,17","65,97","64,38","1,63M","-0,37%"
"23.09.2020","65,61","67,22","67,22","65,35","2,13M","-1,06%"
"22.09.2020","66,31","66,15","66,31","64,98","1,09M","1,24%"
"21.09.2020","65,50","64,47","65,52","63,79","2,17M","-1,31%"
"18.09.2020","66,37","66,63","67,16","65,82","11,09M","-0,29%"
"17.09.2020","66,56","65,82","67,61","65,56","2,27M","-1,20%"
"16.09.2020","67,37","68,00","68,54","67,36","2,21M","0,40%"
"15.09.2020","67,10","67,50","68,12","66,75","1,46M","0,37%"
"14.09.2020","66,85","66,99","67,78","66,51","2,13M","0,69%"
"11.09.2020","66,39","65,72","66,75","65,28","1,72M","1,45%"
"10.09.2020","65,44","67,08","67,32","65,04","2,01M","-2,09%"
"09.09.2020","66,84","65,31","67,38","64,88","3,26M","4,19%"
"08.09.2020","64,15","62,83","65,54","62,83","2,96M","-0,77%"
"04.09.2020","64,65","65,34","66,20","63,13","2,31M","-1,36%"
"03.09.2020","65,54","67,22","67,61","64,55","2,03M","-4,28%"
"02.09.2020","68,47","67,00","68,61","66,37","2,32M","3,16%"
"01.09.2020","66,37","66,42","66,84","65,71","2,25M","0,44%"
"31.08.2020","66,08","65,57","67,37","65,57","3,00M","-0,20%"
"28.08.2020","66,21","65,53","67,62","64,80","9,11M","6,05%"
"27.08.2020","62,43","62,80","63,18","61,48","3,74M","0,48%"
"26.08.2020","62,13","61,71","62,27","60,87","2,08M","2,46%"
"25.08.2020","60,64","61,56","61,80","60,48","1,36M","-1,49%"
"24.08.2020","61,56","61,76","62,09","61,19","1,28M","1,82%"
"21.08.2020","60,46","59,35","60,68","59,31","2,22M","1,34%"
"20.08.2020","59,66","59,69","59,92","59,33","966,34K","-0,32%"
"19.08.2020","59,85","60,40","60,64","59,83","1,81M","-0,28%"
"18.08.2020","60,02","59,83","60,36","59,72","826,82K","0,55%"
"17.08.2020","59,69","60,20","60,53","59,64","948,56K","-0,37%"
"14.08.2020","59,91","59,78","60,35","59,58","1,08M","0,59%"
"13.08.2020","59,56","61,45","61,45","59,52","2,71M","-3,67%"
"12.08.2020","61,83","62,15","62,15","61,30","990,86K","0,47%"
"11.08.2020","61,54","62,31","63,14","61,38","2,08M","-0,47%"
"10.08.2020","61,83","61,00","62,02","61,00","1,57M","1,69%"
"07.08.2020","60,80","60,77","60,91","60,05","1,05M","-0,25%"
"06.08.2020","60,95","60,23","61,22","59,94","1,89M","0,56%"
"05.08.2020","60,61","60,79","61,17","60,38","1,15M","0,48%"
"04.08.2020","60,32","60,55","60,55","59,83","1,69M","-0,26%"
"03.08.2020","60,48","59,88","60,83","59,42","1,69M","1,09%"
"31.07.2020","59,83","59,64","59,92","58,50","1,73M","1,13%"
"30.07.2020","59,16","59,10","59,35","58,11","1,86M","-0,89%"
"29.07.2020","59,69","59,43","60,21","59,19","1,79M","0,54%"
"28.07.2020","59,37","60,64","60,91","59,24","1,66M","-2,61%"
"27.07.2020","60,96","60,95","61,34","60,48","1,42M","0,26%"
"24.07.2020","60,80","60,65","61,21","60,23","1,29M","-1,17%"
"23.07.2020","61,52","61,85","62,87","60,94","2,14M","-0,39%"
"22.07.2020","61,76","61,44","62,49","61,19","2,89M","1,15%"
"21.07.2020","61,06","61,79","62,49","61,06","2,76M","-0,63%"
"20.07.2020","61,45","60,30","61,85","60,18","3,10M","1,79%"
"17.07.2020","60,37","58,76","60,64","57,94","5,68M","2,15%"
"16.07.2020","59,10","58,78","61,62","58,59","25,35M","12,19%"
"15.07.2020","52,68","52,69","53,37","52,16","1,95M","0,34%"
"14.07.2020","52,50","51,45","52,54","51,12","1,33M","1,41%"
"13.07.2020","51,77","53,59","53,69","51,76","2,10M","-3,11%"
"10.07.2020","53,43","53,50","53,69","52,92","1,16M","-0,48%"
"09.07.2020","53,69","54,31","54,31","53,02","1,39M","-0,85%"
"08.07.2020","54,15","53,07","54,15","52,94","2,07M","2,27%"
"07.07.2020","52,95","53,61","53,95","52,88","1,81M","-2,05%"
"06.07.2020","54,06","54,63","54,63","53,77","1,71M","0,58%"
"02.07.2020","53,75","55,16","55,74","53,72","1,86M","-0,98%"
"01.07.2020","54,28","55,06","55,57","54,07","2,79M","-1,20%"
"30.06.2020","54,94","53,86","55,23","53,44","3,06M","2,19%"
"29.06.2020","53,76","52,60","53,92","51,84","3,94M","2,89%"
"26.06.2020","52,25","51,21","52,92","50,80","5,09M","1,26%"
"25.06.2020","51,60","52,49","52,49","50,80","3,75M","-2,82%"
"24.06.2020","53,10","54,78","54,78","51,74","15,95M","8,35%"
"23.06.2020","49,01","48,73","49,50","48,34","5,18M","1,49%"
"22.06.2020","48,29","48,70","49,10","47,88","1,82M","-1,29%"
"19.06.2020","48,92","48,36","49,51","48,07","3,07M","3,16%"
"18.06.2020","47,42","47,16","47,53","46,75","2,27M","-0,21%"
"17.06.2020","47,52","47,71","48,62","47,48","2,08M","-0,34%"
"16.06.2020","47,68","48,45","48,70","47,13","1,60M","1,32%"
"15.06.2020","47,06","45,80","47,41","45,80","2,20M","0,34%"
"12.06.2020","46,90","48,37","48,68","46,09","1,92M","0,67%"
"11.06.2020","46,59","47,99","48,25","46,46","3,11M","-5,67%"
"10.06.2020","49,39","50,07","50,15","48,97","1,46M","-1,28%"
"09.06.2020","50,03","51,00","51,13","49,89","2,40M","-3,16%"
"08.06.2020","51,66","50,94","52,03","50,84","3,61M","2,26%"
"05.06.2020","50,52","49,44","51,35","49,44","4,16M","2,68%"
"04.06.2020","49,20","48,48","49,22","48,25","2,66M","0,80%"
"03.06.2020","48,81","49,43","49,43","48,71","2,63M","-0,69%"
"02.06.2020","49,15","49,40","49,64","48,65","2,95M","-0,45%"
"01.06.2020","49,37","49,12","49,66","48,28","3,82M","-0,54%"
"29.05.2020","49,64","49,00","50,00","48,00","11,89M","8,91%"
"28.05.2020","45,58","45,39","46,17","45,30","4,35M","0,02%"
"27.05.2020","45,57","44,88","45,57","43,74","2,87M","2,50%"
"26.05.2020","44,46","44,55","45,07","44,40","1,94M","3,23%"
"22.05.2020","43,07","43,34","43,34","41,90","2,75M","-2,97%"
"21.05.2020","44,39","44,80","45,04","43,55","1,76M","-0,60%"
"20.05.2020","44,66","44,73","44,95","43,76","2,10M","1,41%"
"19.05.2020","44,04","43,61","44,90","43,61","2,16M","0,59%"
"18.05.2020","43,78","43,09","44,37","43,09","1,86M","4,02%"
"15.05.2020","42,09","41,00","42,25","40,82","1,56M","0,55%"
"14.05.2020","41,86","40,12","41,88","39,30","1,65M","2,02%"
"13.05.2020","41,03","42,53","42,59","40,36","2,18M","-2,89%"
"12.05.2020","42,25","43,54","43,79","42,25","2,17M","-2,58%"
"11.05.2020","43,37","43,26","43,77","42,53","1,59M","-0,64%"
"08.05.2020","43,65","42,40","43,80","42,26","2,10M","4,55%"
"07.05.2020","41,75","41,06","41,83","40,86","1,12M","3,11%"
"06.05.2020","40,49","40,60","41,13","40,21","1,15M","0,75%"
"05.05.2020","40,19","41,00","41,66","40,15","1,09M","-0,89%"
"04.05.2020","40,55","39,67","40,57","38,79","1,27M","1,37%"
"01.05.2020","40,00","41,59","41,99","39,78","1,88M","-6,30%"
"30.04.2020","42,69","43,00","43,43","42,34","1,74M","-1,61%"
"29.04.2020","43,39","41,54","43,67","41,40","3,34M","6,24%"
"28.04.2020","40,84","40,99","41,36","40,20","2,56M","1,62%"
"27.04.2020","40,19","40,16","40,61","40,01","1,53M","1,26%"
"24.04.2020","39,69","39,33","39,97","38,50","1,77M","2,00%"
"23.04.2020","38,91","39,21","39,78","38,70","1,44M","0,41%"
"22.04.2020","38,75","38,30","39,20","37,89","3,86M","3,61%"
"21.04.2020","37,40","39,93","40,15","37,20","3,55M","-8,69%"
"20.04.2020","40,96","40,34","41,76","40,15","2,06M","-1,32%"
"17.04.2020","41,51","42,15","42,27","41,00","3,24M","1,00%"
"16.04.2020","41,10","40,74","41,19","39,87","1,54M","1,61%"
"15.04.2020","40,45","40,03","40,86","39,60","2,09M","-2,15%"
"14.04.2020","41,34","41,19","42,35","40,80","2,54M","2,17%"
"13.04.2020","40,46","40,66","41,32","39,92","1,74M","-2,65%"
"09.04.2020","41,56","41,67","42,75","41,14","4,23M","2,92%"
"08.04.2020","40,38","38,80","40,69","38,60","3,41M","5,24%"
"07.04.2020","38,37","39,92","40,78","38,15","3,65M","-1,39%"
"06.04.2020","38,91","38,47","39,14","37,91","3,27M","6,78%"
"03.04.2020","36,44","36,97","37,68","35,53","2,07M","-1,88%"
"02.04.2020","37,14","36,58","38,05","36,17","1,97M","0,65%"
"01.04.2020","36,90","37,75","38,86","36,51","2,47M","-6,70%"
"31.03.2020","39,55","39,46","41,00","38,89","1,77M","-0,63%"
"30.03.2020","39,80","39,71","41,17","38,78","3,51M","2,71%"
"27.03.2020","38,75","40,51","40,93","38,49","3,20M","-8,91%"
"26.03.2020","42,54","39,99","42,84","39,99","3,21M","8,13%"
"25.03.2020","39,34","39,35","42,34","38,31","3,75M","1,26%"
"24.03.2020","38,85","36,45","38,85","34,53","3,59M","14,47%"
"23.03.2020","33,94","33,00","35,73","31,53","3,72M","4,46%"
"20.03.2020","32,49","32,84","36,89","32,02","6,85M","1,66%"
"19.03.2020","31,96","29,05","32,67","28,18","4,26M","10,70%"
"18.03.2020","28,87","29,01","30,08","25,54","4,60M","-7,82%"
"17.03.2020","31,32","32,81","33,46","30,24","5,06M","-2,76%"
"16.03.2020","32,21","29,18","34,31","29,18","5,12M","-10,40%"
"13.03.2020","35,95","35,18","35,95","33,14","4,89M","9,80%"
"12.03.2020","32,74","33,98","34,92","32,31","6,76M","-11,37%"
"11.03.2020","36,94","37,64","38,55","36,57","4,77M","-5,62%"
"10.03.2020","39,14","37,70","39,38","35,50","5,04M","7,97%"
"09.03.2020","36,25","36,48","36,80","35,46","5,56M","-8,51%"
"06.03.2020","39,62","39,00","40,88","38,62","4,26M","-3,01%"
"05.03.2020","40,85","42,03","42,56","40,49","3,62M","-5,83%"
"04.03.2020","43,38","42,49","43,38","41,19","3,05M","3,83%"
"03.03.2020","41,78","42,67","43,71","41,41","4,67M","-1,44%"
"02.03.2020","42,39","40,72","42,49","39,40","4,01M","4,77%"
"28.02.2020","40,46","41,20","43,11","39,20","8,62M","-7,12%"
"27.02.2020","43,56","44,53","45,54","42,90","5,60M","-5,16%"
"26.02.2020","45,93","46,72","47,34","45,30","3,47M","-0,63%"
"25.02.2020","46,22","49,05","49,20","46,17","3,45M","-4,33%"
"24.02.2020","48,31","49,77","49,87","47,42","3,68M","-6,59%"
"21.02.2020","51,72","52,70","52,81","51,21","2,23M","-2,32%"
"20.02.2020","52,95","53,34","53,40","52,29","2,69M","-0,73%"
"19.02.2020","53,34","52,90","53,59","52,75","2,79M","1,08%"
"18.02.2020","52,77","52,30","52,95","51,88","2,61M","-0,21%"
"14.02.2020","52,88","52,95","53,55","52,63","2,11M","0,63%"
"13.02.2020","52,55","51,95","52,83","51,43","3,43M","-1,41%"
"12.02.2020","53,30","52,73","53,52","52,58","3,48M","1,99%"
"11.02.2020","52,26","52,10","53,10","52,00","4,40M","0,29%"
"10.02.2020","52,11","51,00","52,17","50,56","2,70M","0,95%"
"07.02.2020","51,62","52,50","52,50","51,00","4,72M","-2,33%"
"06.02.2020","52,85","51,16","52,93","51,06","3,34M","4,06%"
"05.02.2020","50,79","51,48","52,39","50,60","3,72M","-0,47%"
"04.02.2020","51,03","50,00","51,48","49,44","2,96M","3,76%"
"03.02.2020","49,18","48,79","49,40","48,61","1,65M","0,84%"
"31.01.2020","48,77","49,13","49,25","48,15","2,35M","-1,24%"
"30.01.2020","49,38","48,40","49,47","48,16","2,40M","0,88%"
"29.01.2020","48,95","48,95","49,20","48,54","1,41M","0,55%"
"28.01.2020","48,68","48,51","49,20","48,35","2,14M","1,10%"
"27.01.2020","48,15","48,66","48,89","47,97","3,11M","-3,66%"
"24.01.2020","49,98","50,55","51,04","49,53","2,00M","-0,77%"
"23.01.2020","50,37","50,02","50,47","49,37","1,11M","0,86%"
"22.01.2020","49,94","49,50","50,12","49,50","1,37M","1,32%"
"21.01.2020","49,29","50,15","50,17","48,90","2,74M","-2,09%"
"17.01.2020","50,34","51,50","51,50","50,05","3,30M","-1,95%"
"16.01.2020","51,34","51,01","51,73","50,69","2,25M","1,46%"
"15.01.2020","50,60","50,71","51,14","50,40","1,98M","-0,51%"
"14.01.2020","50,86","49,83","51,53","49,81","3,32M","2,07%"
"13.01.2020","49,83","49,69","49,99","48,68","3,41M","0,65%"
"10.01.2020","49,51","49,62","49,94","49,41","2,47M","-0,22%"
"09.01.2020","49,62","50,20","50,26","49,02","3,63M","-0,76%"
"08.01.2020","50,00","49,50","50,04","49,15","3,52M","0,40%"
"07.01.2020","49,80","51,04","51,31","49,57","3,14M","-2,51%"
"06.01.2020","51,08","50,09","51,29","50,09","2,53M","1,01%"
"03.01.2020","50,57","51,40","51,98","50,42","2,25M","-3,29%"
"02.01.2020","52,29","52,06","52,62","51,55","2,17M","1,75%"
"31.12.2019","51,39","50,80","51,90","50,55","1,65M","0,94%"
"30.12.2019","50,91","50,88","51,55","50,50","1,33M","-0,14%"
"27.12.2019","50,98","52,20","52,20","50,70","1,58M","-1,98%"
"26.12.2019","52,01","51,26","52,28","51,11","1,54M","2,32%"
"24.12.2019","50,83","50,45","51,33","50,25","958,92K","0,73%"
"23.12.2019","50,46","49,66","51,18","49,62","1,63M","1,69%"
"20.12.2019","49,62","50,30","50,55","49,51","2,70M","-0,54%"
"19.12.2019","49,89","50,06","50,33","49,78","1,52M","-0,22%"
"18.12.2019","50,00","50,00","50,59","49,62","2,30M","0,14%"
"17.12.2019","49,93","49,72","50,21","49,56","2,37M","0,89%"
"16.12.2019","49,49","49,99","50,15","49,27","3,36M","0,28%"
"13.12.2019","49,35","49,43","50,08","49,03","2,64M","-0,30%"
"12.12.2019","49,50","47,32","49,66","47,08","2,65M","3,75%"
"11.12.2019","47,71","47,32","47,75","46,90","2,22M","0,74%"
"10.12.2019","47,36","47,41","47,98","47,13","3,10M","-0,61%"
"09.12.2019","47,65","46,82","47,97","46,45","3,80M","1,12%"
"06.12.2019","47,12","47,50","48,70","47,03","3,01M","-0,46%"
"05.12.2019","47,34","47,61","47,73","46,62","2,07M","-0,71%"
"04.12.2019","47,68","47,90","48,10","47,54","2,09M","0,59%"
"03.12.2019","47,40","46,80","47,49","46,43","3,93M","-0,67%"
"02.12.2019","47,72","48,35","48,67","47,33","3,75M","-1,59%"
"29.11.2019","48,49","50,30","50,45","48,44","3,24M","-3,64%"
"27.11.2019","50,32","51,05","52,16","49,75","13,12M","-5,40%"
"26.11.2019","53,19","55,67","55,94","53,15","4,69M","-3,40%"
"25.11.2019","55,06","54,00","55,61","54,00","1,91M","2,70%"
"22.11.2019","53,61","53,70","53,99","53,00","1,45M","-0,19%"
"21.11.2019","53,71","55,24","55,60","53,69","1,61M","-2,82%"
"20.11.2019","55,27","55,82","56,28","54,94","1,44M","-1,67%"
"19.11.2019","56,21","55,66","56,68","55,28","1,43M","1,15%"
"18.11.2019","55,57","55,65","55,89","55,07","979,13K","-0,13%"
"15.11.2019","55,64","55,65","55,85","55,16","1,43M","1,07%"
"14.11.2019","55,05","54,40","56,19","54,17","1,71M","0,49%"
"13.11.2019","54,78","55,00","55,40","54,54","1,16M","-1,17%"
"12.11.2019","55,43","54,79","55,78","54,65","2,77M","1,67%"
"11.11.2019","54,52","53,82","54,87","53,65","927,96K","0,39%"
"08.11.2019","54,31","54,36","54,59","53,55","994,61K","0,00%"
"07.11.2019","54,31","54,77","54,95","54,13","1,48M","-0,04%"
"06.11.2019","54,33","55,00","55,00","53,70","1,42M","-0,18%"
"05.11.2019","54,43","53,91","54,85","53,54","2,07M","1,10%"
"04.11.2019","53,84","53,85","54,13","53,48","1,04M","1,13%"
"01.11.2019","53,24","53,18","53,39","52,79","1,22M","0,66%"
"31.10.2019","52,89","53,65","53,80","52,11","1,54M","-1,60%"
"30.10.2019","53,75","53,21","54,15","52,73","1,70M","0,94%"
"29.10.2019","53,25","51,65","53,27","51,56","2,65M","3,22%"
"28.10.2019","51,59","51,93","52,45","51,47","1,58M","-0,17%"
"25.10.2019","51,68","51,11","52,32","50,95","1,62M","1,31%"
"24.10.2019","51,01","50,66","51,25","49,93","1,53M","1,41%"
"23.10.2019","50,30","49,89","50,41","49,26","1,25M","0,64%"
"22.10.2019","49,98","50,31","50,63","49,78","1,04M","-0,02%"
"21.10.2019","49,99","49,90","50,51","49,59","1,21M","0,24%"
"18.10.2019","49,87","50,36","50,44","49,50","1,77M","-0,99%"
"17.10.2019","50,37","50,84","51,25","50,31","1,01M","-0,34%"
"16.10.2019","50,54","50,92","50,93","50,17","1,01M","-1,15%"
"15.10.2019","51,13","50,50","51,74","50,35","1,04M","0,89%"
"14.10.2019","50,68","50,25","50,75","50,11","786,57K","0,76%"
"11.10.2019","50,30","49,87","51,38","49,77","1,53M","2,65%"
"10.10.2019","49,00","49,41","49,59","48,89","2,29M","-0,93%"
"09.10.2019","49,46","49,14","49,73","48,75","1,32M","1,33%"
"08.10.2019","48,81","50,19","50,37","48,79","1,53M","-3,38%"
"07.10.2019","50,52","50,10","51,07","49,99","1,59M","0,50%"
"04.10.2019","50,27","51,23","51,50","50,20","1,94M","-1,55%"
"03.10.2019","51,06","50,81","51,37","49,39","1,35M","0,55%"
"02.10.2019","50,78","51,50","51,51","50,16","1,59M","-1,67%"
"01.10.2019","51,64","52,13","52,89","51,40","1,94M","-0,42%"
"30.09.2019","51,86","50,95","52,03","50,87","1,33M","1,79%"
"27.09.2019","50,95","52,42","52,88","50,39","2,22M","-2,30%"
"26.09.2019","52,15","53,00","53,00","51,32","3,08M","-2,96%"
"25.09.2019","53,74","52,19","54,02","52,05","3,07M","2,95%"
"24.09.2019","52,20","53,06","53,65","51,66","3,36M","-1,40%"
"23.09.2019","52,94","51,81","53,00","51,02","2,48M","2,10%"
"20.09.2019","51,85","53,19","53,34","51,70","3,06M","-2,24%"
"19.09.2019","53,04","52,76","53,65","52,56","2,89M","0,45%"
"18.09.2019","52,80","53,93","53,93","52,01","1,92M","-1,95%"
